名称,分类,图片URL
M1911夜鹰战术枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/M1911%E5%A4%9C%E9%B9%B0%E6%88%98%E6%9C%AF%E6%9E%AA%E7%AE%A1-removebg-preview.png
M249海湾短枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/M249%E6%B5%B7%E6%B9%BE%E7%9F%AD%E6%9E%AA%E7%AE%A1-removebg-preview.png
M249犀牛长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/M249%E7%8A%80%E7%89%9B%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
M250侍卫短枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/M250%E4%BE%8D%E5%8D%AB%E7%9F%AD%E6%9E%AA%E7%AE%A1-removebg-preview.png
M250钛金长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/M250%E9%92%9B%E9%87%91%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
M700猎食军规枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/M700%E7%8C%8E%E9%A3%9F%E5%86%9B%E8%A7%84%E6%9E%AA%E7%AE%A1-removebg-preview.png
M700平流层长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/M700%E5%B9%B3%E6%B5%81%E5%B1%82%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
M700一体消音管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/M700%E4%B8%80%E4%BD%93%E6%B6%88%E9%9F%B3%E7%AE%A1-removebg-preview.png
M7堤风超长枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/M7%E5%A0%A4%E9%A3%8E%E8%B6%85%E9%95%BF%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
M7灵蜥短枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/M7%E7%81%B5%E8%9C%A5%E7%9F%AD%E6%9E%AA%E7%AE%A1-removebg-preview.png
M7实用长枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/M7%E5%AE%9E%E7%94%A8%E9%95%BF%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
M870扩容枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/M870%E6%89%A9%E5%AE%B9%E6%9E%AA%E7%AE%A1-removebg-preview.png
MCXLT猎手枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MCXLT%E7%8C%8E%E6%89%8B%E6%9E%AA%E7%AE%A1-removebg-preview.png
MCXLT焰魂枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MCXLT%E7%84%B0%E9%AD%82%E6%9E%AA%E7%AE%A1-removebg-preview.png
Mini-14增强枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/Mini-14%E5%A2%9E%E5%BC%BA%E6%9E%AA%E7%AE%A1-removebg-preview.png
MK47鏖战枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MK47%E9%8F%96%E6%88%98%E6%9E%AA%E7%AE%A1-removebg-preview.png
MK47余烬枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MK47%E4%BD%99%E7%83%AC%E6%9E%AA%E7%AE%A1-removebg-preview.png
MK4击剑手枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MK4%E5%87%BB%E5%89%91%E6%89%8B%E6%9E%AA%E7%AE%A1-removebg-preview.png
MK4深空镀铬枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MK4%E6%B7%B1%E7%A9%BA%E9%95%80%E9%93%AC%E6%9E%AA%E7%AE%A1-removebg-preview.png
MP5斥候长枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MP5%E6%96%A5%E5%80%99%E9%95%BF%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
MP5性能枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MP5%E6%80%A7%E8%83%BD%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
MP5隐蔽短枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MP5%E9%9A%90%E8%94%BD%E7%9F%AD%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
MP5战术枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MP5%E6%88%98%E6%9C%AF%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
MP5SD特勤一体消音枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MP5SD%E7%89%B9%E5%8B%A4%E4%B8%80%E4%BD%93%E6%B6%88%E9%9F%B3%E6%9E%AA%E7%AE%A1-removebg-preview.png
MP7蜂刺长枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MP7%E8%9C%82%E5%88%BA%E9%95%BF%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
MP7狼牙轻枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MP7%E7%8B%BC%E7%89%99%E8%BD%BB%E6%9E%AA%E7%AE%A1-removebg-preview.png
MP7月影镀铬枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MP7%E6%9C%88%E5%BD%B1%E9%95%80%E9%93%AC%E6%9E%AA%E7%AE%A1-removebg-preview.png
MP7增强枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/MP7%E5%A2%9E%E5%BC%BA%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
P90猎豹重枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/P90%E7%8C%8E%E8%B1%B9%E9%87%8D%E6%9E%AA%E7%AE%A1-removebg-preview.png
P90长弓精钢枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/P90%E9%95%BF%E5%BC%93%E7%B2%BE%E9%92%A2%E6%9E%AA%E7%AE%A1-removebg-preview.png
P90重攻长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/P90%E9%87%8D%E6%94%BB%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
PKM地平线重枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/PKM%E5%9C%B0%E5%B9%B3%E7%BA%BF%E9%87%8D%E6%9E%AA%E7%AE%A1-removebg-preview.png
PKM壕战短枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/PKM%E5%A3%95%E6%88%98%E7%9F%AD%E6%9E%AA%E7%AE%A1-removebg-preview.png
QBZ95-1实用短枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/QBZ95-1%E5%AE%9E%E7%94%A8%E7%9F%AD%E6%9E%AA%E7%AE%A1-removebg-preview.png
QBZ95-1长弓枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/QBZ95-1%E9%95%BF%E5%BC%93%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
QBZ95战术枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/QBZ95%E6%88%98%E6%9C%AF%E6%9E%AA%E7%AE%A1-removebg-preview.png
QCQ171新式红缨战术长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/QCQ171%E6%96%B0%E5%BC%8F%E7%BA%A2%E7%BC%A8%E6%88%98%E6%9C%AF%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
QCQ171新式狡兔短枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/QCQ171%E6%96%B0%E5%BC%8F%E7%8B%A1%E5%85%94%E7%9F%AD%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
QCQ171新式渗透一体消音枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/QCQ171%E6%96%B0%E5%BC%8F%E6%B8%97%E9%80%8F%E4%B8%80%E4%BD%93%E6%B6%88%E9%9F%B3%E6%9E%AA%E7%AE%A1-removebg-preview.png
QJB201新式獠牙短枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/QJB201%E6%96%B0%E5%BC%8F%E7%8D%A0%E7%89%99%E7%9F%AD%E6%9E%AA%E7%AE%A1-removebg-preview.png
QJB201新式重锤战术枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/QJB201%E6%96%B0%E5%BC%8F%E9%87%8D%E9%94%A4%E6%88%98%E6%9C%AF%E6%9E%AA%E7%AE%A1-removebg-preview.png
QSZ92G响尾蛇战术枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/QSZ92G%E5%93%8D%E5%B0%BE%E8%9B%87%E6%88%98%E6%9C%AF%E6%9E%AA%E7%AE%A1-removebg-preview.png
R93裂变长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/R93%E8%A3%82%E5%8F%98%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
R93轻盈短枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/R93%E8%BD%BB%E7%9B%88%E7%9F%AD%E6%9E%AA%E7%AE%A1-removebg-preview.png
RM277鲸鲨枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/RM277%E9%B2%B8%E9%B2%A8%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
RM277重型一体枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/RM277%E9%87%8D%E5%9E%8B%E4%B8%80%E4%BD%93%E6%9E%AA%E7%AE%A1-removebg-preview.png
S12K防御者短枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/S12K%E9%98%B2%E5%BE%A1%E8%80%85%E7%9F%AD%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
S12K破阵长枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/S12K%E7%A0%B4%E9%98%B5%E9%95%BF%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
S12K实用短枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/S12K%E5%AE%9E%E7%94%A8%E7%9F%AD%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
S12K实用长枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/S12K%E5%AE%9E%E7%94%A8%E9%95%BF%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
SCARH海狸长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SCARH%E6%B5%B7%E7%8B%B8%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
SCARH零式短枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SCARH%E9%9B%B6%E5%BC%8F%E7%9F%AD%E6%9E%AA%E7%AE%A1-removebg-preview.png
SCARH实用标准枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SCARH%E5%AE%9E%E7%94%A8%E6%A0%87%E5%87%86%E6%9E%AA%E7%AE%A1-removebg-preview.png
SG552猎犬轻型枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SG552%E7%8C%8E%E7%8A%AC%E8%BD%BB%E5%9E%8B%E6%9E%AA%E7%AE%A1-removebg-preview.png
SG552骑士重枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SG552%E9%AA%91%E5%A3%AB%E9%87%8D%E6%9E%AA%E7%AE%A1-removebg-preview.png
SKS截断标准枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SKS%E6%88%AA%E6%96%AD%E6%A0%87%E5%87%86%E6%9E%AA%E7%AE%A1-removebg-preview.png
SKS瞬息超长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SKS%E7%9E%AC%E6%81%AF%E8%B6%85%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
SMG45裂变长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SMG45%E8%A3%82%E5%8F%98%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
SMG45实用重枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SMG45%E5%AE%9E%E7%94%A8%E9%87%8D%E6%9E%AA%E7%AE%A1-removebg-preview.png
SMG45竹鼠短枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SMG45%E7%AB%B9%E9%BC%A0%E7%9F%AD%E6%9E%AA%E7%AE%A1-removebg-preview.png
SMG长弩超长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SMG%E9%95%BF%E5%BC%A9%E8%B6%85%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
SR-3M铸钢战术枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SR-3M%E9%93%B8%E9%92%A2%E6%88%98%E6%9C%AF%E6%9E%AA%E7%AE%A1-removebg-preview.png
SR25瞬息短枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SR25%E7%9E%AC%E6%81%AF%E7%9F%AD%E6%9E%AA%E7%AE%A1-removebg-preview.png
SR25新星超长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SR25%E6%96%B0%E6%98%9F%E8%B6%85%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
SR25追风长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SR25%E8%BF%BD%E9%A3%8E%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
SV98开华超长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SV98%E5%BC%80%E5%8D%8E%E8%B6%85%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
SV98灵巧短枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SV98%E7%81%B5%E5%B7%A7%E7%9F%AD%E6%9E%AA%E7%AE%A1-removebg-preview.png
SV98龙萤轻枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SV98%E9%BE%99%E8%90%A4%E8%BD%BB%E6%9E%AA%E7%AE%A1-removebg-preview.png
SV98升华超长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SV98%E5%8D%87%E5%8D%8E%E8%B6%85%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
SVCH精工短枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SVCH%E7%B2%BE%E5%B7%A5%E7%9F%AD%E6%9E%AA%E7%AE%A1-removebg-preview.png
SVCH碳纤长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SVCH%E7%A2%B3%E7%BA%A4%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
SVD黑刺超长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/SVD%E9%BB%91%E5%88%BA%E8%B6%85%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
svd实用长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/svd%E5%AE%9E%E7%94%A8%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
UZI竞赛性能长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/UZI%E7%AB%9E%E8%B5%9B%E6%80%A7%E8%83%BD%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
UZI军需长枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/UZI%E5%86%9B%E9%9C%80%E9%95%BF%E6%9E%AA%E7%AE%A1-removebg-preview.png
UZI突击标准枪管,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/UZI%E7%AA%81%E5%87%BB%E6%A0%87%E5%87%86%E6%9E%AA%E7%AE%A1-removebg-preview.png
Vector堡垒重枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/Vector%E5%A0%A1%E5%9E%92%E9%87%8D%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
Vector导轨枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/Vector%E5%AF%BC%E8%BD%A8%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
Vector长剑超长枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/Vector%E9%95%BF%E5%89%91%E8%B6%85%E9%95%BF%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
VSS海啸长枪管组合,枪管,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E7%AE%A1/VSS%E6%B5%B7%E5%95%B8%E9%95%BF%E6%9E%AA%E7%AE%A1%E7%BB%84%E5%90%88-removebg-preview.png
725双管霰弹枪牛仔消音器,枪口,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E5%8F%A3/725%E5%8F%8C%E7%AE%A1%E9%9C%B0%E5%BC%B9%E6%9E%AA%E7%89%9B%E4%BB%94%E6%B6%88%E9%9F%B3%E5%99%A8-removebg-preview.png
堡垒水平补偿器,枪口,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E5%8F%A3/%E5%A0%A1%E5%9E%92%E6%B0%B4%E5%B9%B3%E8%A1%A5%E5%81%BF%E5%99%A8-removebg-preview.png
炽火抑制器,枪口,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E5%8F%A3/%E7%82%BD%E7%81%AB%E6%8A%91%E5%88%B6%E5%99%A8-removebg-preview.png
冲锋枪回声消音器,枪口,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E5%8F%A3/%E5%86%B2%E9%94%8B%E6%9E%AA%E5%9B%9E%E5%A3%B0%E6%B6%88%E9%9F%B3%E5%99%A8-removebg-preview.png
俄系冲锋枪精密消音器,枪口,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E5%8F%A3/%E4%BF%84%E7%B3%BB%E5%86%B2%E9%94%8B%E6%9E%AA%E7%B2%BE%E5%AF%86%E6%B6%88%E9%9F%B3%E5%99%A8-removebg-preview.png
钢制膛口制退器,枪口,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E5%8F%A3/%E9%92%A2%E5%88%B6%E8%86%9B%E5%8F%A3%E5%88%B6%E9%80%80%E5%99%A8-removebg-preview.png
杠杆式步枪守望者钢制制退器,枪口,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E5%8F%A3/%E6%9D%A0%E6%9D%86%E5%BC%8F%E6%AD%A5%E6%9E%AA%E5%AE%88%E6%9C%9B%E8%80%85%E9%92%A2%E5%88%B6%E5%88%B6%E9%80%80%E5%99%A8-removebg-preview.png
共鸣狙击枪消音器,枪口,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E5%8F%A3/%E5%85%B1%E9%B8%A3%E7%8B%99%E5%87%BB%E6%9E%AA%E6%B6%88%E9%9F%B3%E5%99%A8-removebg-preview.png
海神消焰器,枪口,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E5%8F%A3/%E6%B5%B7%E7%A5%9E%E6%B6%88%E7%84%B0%E5%99%A8-removebg-preview.png
